Protein,True_Label,Predicted_Label,Confidence,Index,is_negative_control
J4FBX9,1.G.20,1.G.20,0.006303288263739412,1703,False
Q993G6,1.G.21,1.G.21,0.008374002833718202,1709,False
P03315,1.G.4,1.G.4,0.010489261457757786,1711,False
G0LWX4,1.G.4,2.A.16,0.0076028437249945095,1716,False
U5TZY3,1.G.5,1.G.5,0.007526460335347103,1718,False
A7XED7,1.G.6,1.G.6,0.01186288129160678,1721,False
P09991,1.G.8,1.G.8,0.006327931285074304,1722,False
NP_775596,1.G.9,1.G.9,0.011153778868650818,1729,True
M4HM10,1.G.9,1.G.9,0.010979007562214546,1735,True
B6EFE0,1.J.1,8.A.104,0.011100725190537905,1738,False
P03649,1.K.3,8.A.104,0.009726697359209146,1742,False
Q03169,1.L.1,1.L.1,0.007766759432424912,1744,False
DAZ31467,1.M.7,1.M.7,0.0063788448445916,1748,True
WP_230060965,1.M.7,1.M.7,0.0063018076980089575,1750,True
F4JP36,1.N.3,1.N.3,0.006339963694522209,1753,False
Q22C76,1.N.3,1.N.3,0.006249633519391317,1755,False
G5EBM0,1.N.4,1.N.4,0.007380965213131729,1761,False
OAP09968,1.N.5,1.N.5,0.006245648426491796,1769,False
Q6DD88,1.N.5,1.N.5,0.006358985623560576,1771,False
O00291,1.N.7,1.N.7,0.01232034603931147,1772,False
q7z7g8,1.R.2,1.R.2,0.006126008762558808,1776,False
A1Z713,1.R.2,1.R.2,0.006139875200312599,1777,False
WP_068749265,1.S.1,8.A.104,0.012319590383695758,1782,True
PZO17530,1.S.1,1.S.1,0.012998254964105782,1784,True
Q31RK3,1.S.1,8.A.104,0.00906688419257647,1786,True
Q5JEV9,1.S.11,1.S.11,0.008160662840862715,1792,False
AAD39019,1.S.2,8.A.104,0.01219383829162683,1798,True
Q31QW7,1.S.3,1.S.3,0.0100407846468171,1799,False
4OLP_A,1.S.4,1.S.4,0.011863231580618168,1802,False
P41792,1.S.5,8.A.104,0.010625940828456977,1804,False
Q1D3Y8,1.S.7,1.S.7,0.0087759301728479,1805,True
V5SGX5,1.S.8,1.S.8,0.007986597191559568,1811,False
WP_005866925,1.W.1,1.W.1,0.010241895236317178,1814,True
WP_149357188,1.W.1,8.A.104,0.008831571183595668,1815,True
HCE08097,1.W.10,1.W.10,0.01140887417724587,1823,True
WP_010699123,1.W.10,1.W.10,0.01139183183840253,1824,True
AXP07702,1.W.10,1.W.10,0.01121373386869443,1831,True
P25480,1.W.3,1.W.3,0.01646833569069477,1832,True
WP_008881966,1.W.3,1.W.3,0.01615226582029835,1835,True
WP_155320278,1.W.3,8.A.104,0.010000509074504931,1846,True
XP_020558010,1.W.4,8.A.104,0.011181935054316621,1849,False
WP_140461085,1.W.4,1.W.4,0.006200452515337428,1851,False
P03710,1.W.5,1.W.5,0.009902069160945335,1853,True
ERI79391,1.W.5,1.W.5,0.009980144259941634,1857,True
YP_009283032,1.W.8,8.A.104,0.009416181115147044,1863,True
AWD93009,1.W.8,1.W.8,0.010058525784149716,1864,True
ASJ79155,1.W.9,1.W.9,0.028621403863781158,1880,True
AYD81498,1.W.9,1.W.9,0.03025298155178885,1881,True
A7XXR3,1.W.9,1.W.9,0.028396379862720013,1883,True
AXH46464,1.W.9,1.W.9,0.027871235287619943,1889,True
P15701,2.A.10,2.A.10,0.006345459663702353,1891,True
F5X5Y2,2.A.10,2.A.10,0.006046788301641492,1895,True
Q9JHI9,2.A.100,2.A.100,0.009096053352680825,1897,True
Q6MLJ0,2.A.100,2.A.100,0.0072978885721165735,1904,True
C6B3K0,2.A.101,8.A.104,0.0114080504652716,1907,True
X2BJI2,2.A.103,2.A.103,0.011438142134945923,1911,True
F4CH44,2.A.103,2.A.103,0.011654521842768627,1915,True
WP_082139284,2.A.103,2.A.103,0.011994034976177768,1918,True
KKT62224,2.A.104,8.A.104,0.009772122689430143,1923,True
P76264,2.A.107,8.A.104,0.01219374886730032,1925,True
I0JS30,2.A.107,2.A.107,0.008371188845410731,1927,True
O34997,2.A.109,2.A.109,0.014314505640991692,1935,False
I3XAB3,2.A.109,2.A.109,0.011816353020793192,1936,False
L7KNF9,2.A.109,2.A.109,0.00865652525715196,1943,False
P55069,2.A.11,2.A.11,0.010209864553796062,1944,True
Q03YV5,2.A.11,8.A.104,0.009115907436179087,1950,True
Q8F285,2.A.111,2.A.111,0.007365162555409496,1953,True
H2K1T5,2.A.116,2.A.116,0.015059331702145486,1960,True
F5XJB6,2.A.116,2.A.116,0.015093402141497882,1961,True
C7QK38,2.A.116,2.A.116,0.014815826197665811,1962,True
A3M6E6,2.A.117,2.A.117,0.01742494768153236,1971,False
D1BQY5,2.A.117,2.A.117,0.017441420681888125,1976,False
G8QHP3,2.A.117,2.A.117,0.01832604875890212,1980,False
A3QJL3,2.A.117,2.A.117,0.018369584257399534,1981,False
Q93K64,2.A.118,8.A.104,0.008866141349398544,1988,True
P39263,2.A.118,2.A.118,0.00877176891047541,1995,True
A6VIJ1,2.A.119,2.A.119,0.019555846043920563,1998,True
WP_009140119,2.A.119,2.A.119,0.018008418454197168,2004,True
CDE72063,2.A.119,2.A.119,0.019217709454622024,2005,True
OIO63212,2.A.119,2.A.119,0.019080854813663103,2014,True
D4J4W2,2.A.120,2.A.120,0.017794323194953506,2016,True
O57877,2.A.120,2.A.120,0.017471399962273197,2019,True
J6H8T7,2.A.120,2.A.120,0.01749478517034374,2026,True
P39590,2.A.122,2.A.122,0.01468983791779755,2033,False
B9EX61,2.A.122,2.A.122,0.014823814971939237,2038,False
KKP01475,2.A.122,8.A.104,0.009211420901915424,2043,False
E4RK11,2.A.124,2.A.124,0.009096654712160783,2046,False
X2JQJ2,2.A.124,2.A.124,0.008995607166937149,2051,False
CEL99167,2.A.125,2.A.125,0.006353931061399144,2055,True
T1YCA9,2.A.129,2.A.129,0.016402009619175727,2063,True
OQJ72346,2.A.129,2.A.129,0.01630783864196885,2065,True
WP_111865303,2.A.129,2.A.129,0.016106662370147986,2070,True
K0K2U6,2.A.13,2.A.13,0.006264349876348145,2075,True
K0P0B6,2.A.13,8.A.104,0.009241702214244033,2078,True
E6XPK2,2.A.131,2.A.131,0.00620332634582431,2079,True
WP_123898938,2.A.131,2.A.131,0.006238785773367686,2083,True
Q465I3,2.A.133,2.A.133,0.019772716630081375,2087,False
WP_049436883,2.A.133,2.A.133,0.021913303574466074,2093,False
P42401,2.A.133,2.A.133,0.01924373392096161,2096,False
B4AEM5,2.A.133,2.A.133,0.020503453821369005,2097,False
P33231,2.A.14,2.A.14,0.006977695196326998,2103,True
AOY58527,2.A.14,2.A.14,0.006526622967836756,2108,True
Q4ZLW8,2.A.15,2.A.15,0.019099782807482552,2111,True
P0ABC9,2.A.15,2.A.15,0.017751453470685484,2112,True
P31553,2.A.15,8.A.104,0.010435370042648663,2123,True
B4EY22,2.A.15,8.A.104,0.008872297886862108,2124,True
T2I7A2,2.A.16,2.A.16,0.012226886728369404,2132,False
T2I8Z9,2.A.16,2.A.16,0.012688135261768478,2133,False
Q58172,2.A.16,8.A.104,0.011856098056160105,2137,False
C4IKV8,2.A.16,8.A.104,0.012604087979089686,2143,False
O07032,2.A.24,2.A.24,0.008391942202110148,2148,False
Q8VS41,2.A.24,2.A.24,0.007944168573034056,2151,False
Q45068,2.A.25,2.A.25,0.010985654421441551,2158,True
P30143,2.A.25,2.A.25,0.01088927788913498,2163,True
P19072,2.A.26,2.A.26,0.010965862925544101,2164,True
P25185,2.A.26,2.A.26,0.01096069498893684,2165,True
P73275,2.A.27,2.A.27,0.00621404662734289,2175,True
Q1A2K9,2.A.27,8.A.104,0.011856188712016389,2177,True
Q56725,2.A.33,2.A.33,0.006192490259670548,2182,False
Q9S1X8,2.A.33,2.A.33,0.006171148997403875,2186,False
Q9I2S5,2.A.34,2.A.34,0.00876283425872013,2190,True
P27611,2.A.35,2.A.35,0.014445065850873066,2191,True
Q8A897,2.A.35,2.A.35,0.014441496969410604,2198,True
Q0PHV8,2.A.35,2.A.35,0.008650929588716867,2202,True
P39141,2.A.41,2.A.41,0.015603070493973498,2205,False
O43868,2.A.41,2.A.41,0.019726316190194458,2210,False
Q9HAS3,2.A.41,2.A.41,0.017508808093873222,2214,False
O00337,2.A.41,2.A.41,0.019144067009375154,2219,False
Q47825,2.A.42,2.A.42,0.013851056318635818,2223,True
AKM78056,2.A.42,8.A.104,0.010721565246141195,2227,True
P0AAD6,2.A.42,2.A.42,0.014273424273478875,2228,True
Q04671,2.A.45,8.A.104,0.008740580962370815,2235,True
Q6NE56,2.A.45,2.A.45,0.01313992993778124,2237,True
UYL04267,2.A.45,2.A.45,0.01159643569290308,2242,True
A6WDE3,2.A.46,2.A.46,0.010703001767739953,2247,True
F8A1M3,2.A.46,2.A.46,0.010709657478385322,2248,True
Q2J7N2,2.A.46,2.A.46,0.008575139489885295,2250,True
Q17766,2.A.48,2.A.48,0.0060841823621133415,2258,True
A8BIM9,2.A.48,2.A.48,0.006256709481993061,2261,True
O74869,2.A.52,2.A.52,0.015411924536882995,2265,True
Q48262,2.A.52,2.A.52,0.014915206953337716,2266,True
O05804,2.A.52,2.A.52,0.015421645802036954,2269,True
E1AW23,2.A.58,2.A.58,0.016564105938645764,2284,False
B2A3B7,2.A.58,2.A.58,0.01597865918452965,2289,False
A8LPG6,2.A.58,8.A.104,0.008890349164864291,2290,False
RLG13389,2.A.58,2.A.58,0.016041369740083338,2293,False
P0ABP3,2.A.61,8.A.104,0.01185615203614168,2294,True
G7WF32,2.A.61,2.A.61,0.007024831643132954,2299,True
A5PGV3,2.A.62,2.A.62,0.007270925743394563,2304,True
ANA11559,2.A.62,2.A.62,0.0063022352398648665,2306,True
Q0VR69,2.A.68,2.A.68,0.006527494547993225,2312,True
O76729,2.A.71,2.A.71,0.014957591294982918,2315,True
Q9SKZ5,2.A.71,2.A.71,0.01111842388907174,2321,True
M5DKB8,2.A.71,2.A.71,0.013557545829974338,2323,True
P63183,2.A.72,2.A.72,0.01613286476439132,2327,True
P50505,2.A.72,2.A.72,0.015342790006925537,2330,True
Q0G848,2.A.72,2.A.72,0.015342137998173293,2331,True
O22397,2.A.72,2.A.72,0.015849575895312155,2332,True
F8D4C5,2.A.73,2.A.73,0.008794547753708564,2346,False
Q61168,2.A.74,2.A.74,0.017374096986251305,2348,False
M7BP63,2.A.74,2.A.74,0.01453363776356278,2352,False
Q9VEW3,2.A.74,2.A.74,0.01700045634919338,2354,False
G6DCT3,2.A.74,2.A.74,0.011861026933835105,2356,False
P64711,2.A.75,2.A.75,0.007728631324992349,2365,True
P0AG38,2.A.76,8.A.104,0.012193846868398594,2368,True
G4NXW2,2.A.76,2.A.76,0.01688107977488773,2374,True
D5FKJ1,2.A.76,2.A.76,0.016850364682262,2377,True
KKK40645,2.A.76,8.A.104,0.00945738823379756,2379,True
Q3IPU1,2.A.77,2.A.77,0.006333286948279804,2388,True
Q46892,2.A.8,8.A.104,0.011856149537099724,2395,True
L8A802,2.A.8,2.A.8,0.014357431254779151,2398,True
O32105,2.A.8,8.A.104,0.00903240504531152,2400,True
A7ZJR5,2.A.81,2.A.81,0.009747442832074859,2407,True
O52005,2.A.81,2.A.81,0.009510981904155226,2410,True
A9DHE6,2.A.83,2.A.83,0.009469372249592403,2413,False
P50726,2.A.87,2.A.87,0.01560835048423189,2415,True
D3EWM9,2.A.87,2.A.87,0.015340050988308018,2416,True
WP_147663164,2.A.87,2.A.87,0.01778435856806292,2426,True
Q8NCS7,2.A.92,2.A.92,0.010850942969564702,2433,False
Q12412,2.A.92,2.A.92,0.011115027131120702,2436,False
B0WNM6,2.A.94,2.A.94,0.006373006424568726,2440,True
XP_001033198,2.A.94,8.A.104,0.00920047652548584,2443,True
O32244,2.A.95,8.A.104,0.011855874018451472,2448,True
B8HLY6,2.A.95,8.A.104,0.01073936995092623,2453,True
EPY33605,2.A.96,2.A.96,0.01637540515415477,2463,False
W0T4M1,2.A.96,2.A.96,0.017073189397761406,2464,False
WP_084729956,2.A.96,8.A.104,0.008953920473319096,2466,False
NLT21186,2.A.96,8.A.104,0.01178623171324225,2467,False
P91927,2.A.97,2.A.97,0.00861625682061919,2473,False
Q06493,2.A.97,2.A.97,0.009780444349516765,2474,False
Q1M8G8,2.A.99,2.A.99,0.00901078676012865,2480,False
WP_002792498,2.A.99,2.A.99,0.009053998114272712,2482,False
Q9UP52,2.B.93,8.A.104,0.009520494402705689,2488,False
Q9SVZ9,2.D.1,2.D.1,0.010094309390922722,2493,False
N4TIW3,2.D.1,2.D.1,0.010074262424232322,2494,False
P46889,3.A.12,3.A.12,0.008157823350110357,2499,False
Q3LAJ2,3.A.12,3.A.12,0.008849554951510833,2505,False
P03657,3.A.13,3.A.13,0.00863942462400253,2506,False
Q9FLD5,3.A.28,3.A.28,0.006716688281593565,2511,True
J9HLW2,3.E.3,3.E.3,0.01146306430084832,2515,True
KOO28456,3.E.3,3.E.3,0.011670395210372598,2522,True
P50416,4.C.2,4.C.2,0.009466945044613989,2526,False
P47075,4.E.1,4.E.1,0.00793840085357839,2529,True
U6MIB1,4.E.1,8.A.104,0.011535119614972571,2530,True
A4IE03,4.F.1,4.F.1,0.015335878980263333,2535,False
WP_061331047,4.F.1,4.F.1,0.015048431664018256,2537,False
U2ZTT2,4.F.1,4.F.1,0.0077952072801231115,2538,False
D8J2B2,4.F.1,4.F.1,0.016939549585300143,2547,False
E5Y3Y1,4.H.1,4.H.1,0.013806818260436927,2551,True
WP_106451403,4.H.1,4.H.1,0.013144699662027434,2553,True
KZU99864,4.H.1,4.H.1,0.013041511327619423,2554,True
Q9KV73,5.B.10,5.B.10,0.011862977341670064,2561,False
RWX50390,5.B.15,5.B.15,0.012201093491247317,2562,False
P49447,5.B.2,5.B.2,0.0170049373549334,2566,True
Q9SWS1,5.B.2,5.B.2,0.017022100331642042,2570,True
Q7SC62,5.B.2,5.B.2,0.017166202892851992,2580,True
KHN35905,5.B.2,5.B.2,0.017042327797377296,2581,True
PIY59600,5.B.6,5.B.6,0.006295782886685799,2586,False
Q8XB73,5.B.7,5.B.7,0.006819001274888208,2587,False
P11091,8.A.1,8.A.1,0.023904100402923616,2598,False
Q9XDR9,8.A.1,8.A.104,0.010454721546629004,2606,False
P76397,8.A.1,8.A.1,0.02121621379095398,2608,False
P37636,8.A.1,8.A.1,0.009929926456943024,2609,False
Q7UZ72,8.A.1,8.A.1,0.01889326115390361,2610,False
P15383,8.A.10,8.A.10,0.0061308854979985625,2612,False
Q9D808,8.A.10,8.A.10,0.006326143389995328,2614,False
XP_021364688,8.A.101,8.A.101,0.008326901289145794,2620,False
Q6DBN4,8.A.102,8.A.102,0.018225662704337085,2623,False
Q9ES97,8.A.102,8.A.102,0.01704038703499415,2624,False
Q16799,8.A.102,8.A.102,0.017389380624522072,2631,False
O15126,8.A.103,8.A.103,0.01649787475037121,2638,False
S9UXC3,8.A.103,8.A.103,0.016907553463279396,2647,False
EXX50183,8.A.103,8.A.103,0.016383735736781233,2648,False
M5BEH1,8.A.104,8.A.104,0.01185639420391506,2656,True
C5L569,8.A.104,8.A.104,0.011862184239328567,2657,True
D8HIS0,8.A.104,8.A.104,0.012195366468174295,2658,True
Q6MZM0,8.A.105,8.A.104,0.012320735986943946,2669,False
NP_498893,8.A.108,8.A.104,0.009696562974878205,2674,False
XP_011087967,8.A.108,8.A.108,0.00882844496217858,2676,False
WP_130079951,8.A.11,8.A.104,0.009569617728837687,2681,False
CBJ48530,8.A.111,8.A.111,0.00853768862757805,2689,False
XP_022310796,8.A.111,8.A.104,0.008903465089675383,2690,False
Q86TG1,8.A.113,8.A.113,0.007580666150194907,2692,False
PDM67745,8.A.113,8.A.104,0.009203159514517526,2697,False
XP_026683869,8.A.115,8.A.115,0.026295210003038555,2706,False
KAG5184617,8.A.115,8.A.115,0.02644204660887901,2709,False
XP_001748139,8.A.115,8.A.115,0.026226643171084498,2717,False
WBW72430,8.A.115,8.A.115,0.026427476119724656,2719,False
Q9VIM4,8.A.116,8.A.116,0.006657020287933785,2723,False
Q8NFZ4,8.A.117,8.A.117,0.00622701462456704,2724,False
Q8N2Q7,8.A.117,8.A.117,0.006321984587497989,2725,False
Q4KMZ8,8.A.118,8.A.118,0.011764909712938922,2731,False
Q8N8D7,8.A.118,8.A.118,0.011914145141487142,2733,False
P37249,8.A.12,8.A.12,0.009445207577283725,2741,False
Q9NQZ5,8.A.120,8.A.104,0.01186105372547288,2742,False
NP_001154233,8.A.120,8.A.104,0.012193803052534697,2747,False
Q20687,8.A.121,8.A.121,0.006389411625532087,2755,False
Q8IZ57,8.A.122,8.A.122,0.006197604675633858,2756,False
Q96NL1,8.A.122,8.A.122,0.008062222826075948,2759,False
Q9P0T7,8.A.123,8.A.123,0.008486003572092853,2762,False
CCD72324,8.A.123,8.A.123,0.009329906444698471,2764,False
L8HG91,8.A.124,8.A.104,0.009567655360167647,2771,False
XP_028543667,8.A.125,8.A.104,0.011235461990981974,2774,False
XP_027796271,8.A.126,8.A.126,0.00760317185559843,2780,False
XP_020477270,8.A.127,8.A.104,0.009207852959313449,2784,False
XP_002606196,8.A.127,8.A.127,0.008843428735975998,2787,False
XP_010212262,8.A.129,8.A.129,0.006085378229755993,2790,False
WP_145057599,8.A.129,8.A.129,0.006503331036334193,2792,False
O42668,8.A.13,8.A.13,0.012330154495025832,2796,False
O15393,8.A.131,8.A.131,0.019283487689796045,2802,True
Q9Y5Q5,8.A.131,8.A.131,0.013667082065666998,2804,True
XP_007101883,8.A.131,8.A.131,0.019749605072493025,2806,True
KAE8599942,8.A.133,8.A.133,0.01204716297832436,2816,False
KAF0724324,8.A.133,8.A.104,0.01166300206017177,2817,False
XP_030066976,8.A.133,8.A.133,0.012102249422242927,2819,False
XP_023215166,8.A.134,8.A.134,0.007458465093576268,2826,False
Q6IIF2,8.A.135,8.A.135,0.009247077480237764,2832,False
CAB3365159,8.A.135,8.A.135,0.008482969416421971,2835,False
P49407,8.A.136,8.A.136,0.015242068493169829,2838,False
XP_026067171,8.A.136,8.A.136,0.015144492000079744,2840,False
XP_013118024,8.A.136,8.A.136,0.01450229507017318,2847,False
Q9BYF1,8.A.139,8.A.139,0.006855284791943357,2851,False
Q9NPA1,8.A.14,8.A.14,0.008199874168588426,2858,False
XP_004208589,8.A.140,8.A.140,0.006272078059883433,2862,False
XP_027225662,8.A.140,8.A.140,0.006184243456653492,2863,False
R1ELF4,8.A.141,8.A.104,0.009965609543582018,2869,False
XP_009167162,8.A.143,8.A.104,0.011863613106263297,2873,False
WP_144051564,8.A.144,8.A.104,0.009387282518533385,2879,False
XP_001614377,8.A.145,8.A.145,0.006214555391530499,2881,False
O74887,8.A.147,8.A.147,0.00845371718252951,2885,False
O70260,8.A.15,8.A.104,0.011252032984363027,2888,False
WP_108911559,8.A.150,8.A.150,0.007418229294976006,2893,True
O43865,8.A.151,8.A.151,0.011862824121528297,2896,False
OWR05854,8.A.153,8.A.153,0.006389360876049947,2899,False
MBC7395593,8.A.153,8.A.104,0.009345176781516511,2902,False
XP_030604870,8.A.154,8.A.104,0.010721043194242412,2905,False
WP_082825104,8.A.155,8.A.155,0.006551731036018105,2912,False
KAF5827728,8.A.155,8.A.104,0.009383860554292116,2913,False
XP_027238363,8.A.157,8.A.104,0.009520972281463359,2915,False
Q8TCQ1,8.A.159,8.A.104,0.012195867063036915,2919,False
XP_001355387,8.A.159,8.A.159,0.009533582655496845,2924,False
XP_032802017,8.A.159,8.A.104,0.012195101588828925,2929,False
Q96GS6,8.A.161,8.A.161,0.011862975887468867,2932,False
Q16790,8.A.164,8.A.164,0.011867282492478908,2933,False
P91344,8.A.166,8.A.166,0.013689074084729079,2935,False
PBC25928,8.A.166,8.A.166,0.014268739412266092,2936,False
XP_028411903,8.A.166,8.A.166,0.012562101072549887,2945,False
P02724,8.A.168,8.A.168,0.006782264184005984,2946,False
CDI51009,8.A.169,8.A.169,0.010494534825727216,2953,False
RKP36971,8.A.169,8.A.169,0.01165569999737967,2955,False
SSD60863,8.A.169,8.A.169,0.01156422450379584,2959,False
NP_001035241,8.A.17,8.A.17,0.015542125633083543,2961,True
Q07699,8.A.17,8.A.104,0.010418449141208212,2964,True
XP_039634131,8.A.17,8.A.104,0.012193985810646563,2967,True
Q9NXB0,8.A.170,8.A.170,0.011867369632113125,2975,False
Q9H0V1,8.A.171,8.A.171,0.006453374668559221,2976,False
P02489,8.A.172,8.A.104,0.011856177511841537,2981,False
WP_005390806,8.A.172,8.A.172,0.008998081318054326,2986,False
MBE3040074,8.A.172,8.A.172,0.009200013506268558,2987,False
Q9H4B7,8.A.173,8.A.173,0.009395866877610987,2992,False
WP_047541184,8.A.174,8.A.174,0.006124078928929414,2995,False
MBT5252923,8.A.174,8.A.174,0.0063182962733452025,2998,False
PIA30661,8.A.175,8.A.175,0.006278427012567522,3003,False
XP_020163427,8.A.175,8.A.104,0.00933994778877165,3005,False
WP_106500450,8.A.176,2.A.16,0.0065659043989199275,3007,False
XP_034766381,8.A.177,8.A.177,0.01017367708291513,3011,False
XP_036421266,8.A.177,8.A.177,0.010227627784355656,3016,False
P25641,8.A.178,8.A.178,0.008739895569805506,3019,True
XP_013762242,8.A.178,8.A.104,0.009438662854330437,3026,True
Q9NY47,8.A.18,8.A.18,0.011399962379868454,3028,False
E7F5Q0,8.A.18,8.A.104,0.012100999548418841,3029,False
GFS50581,8.A.180,8.A.104,0.010104940710140396,3034,True
Q9NWH2,8.A.181,8.A.181,0.006982878492132867,3036,False
XP_006692388,8.A.182,8.A.182,0.009026031901722313,3041,False
KAG8719545,8.A.183,8.A.183,0.0063434894126606495,3046,True
ETW46879,8.A.183,8.A.183,0.006097728347586966,3048,True
XP_020432384,8.A.185,8.A.185,0.0066439358686442825,3054,False
L0R6Q1,8.A.185,8.A.104,0.009866238694854769,3055,False
O00592,8.A.187,8.A.187,0.012327510604744582,3056,False
RTG88142,8.A.188,8.A.188,0.006148330163445802,3060,False
OVF07687,8.A.188,8.A.188,0.010232662644742352,3062,False
KJE94133,8.A.189,8.A.104,0.012195122032797687,3071,False
Q4V5U6,8.A.19,8.A.104,0.009155079727472348,3076,False
XP_025358723,8.A.190,8.A.190,0.006506029336651979,3079,False
XP_035709607,8.A.191,8.A.191,0.012928045126411956,3085,False
PXF60217,8.A.191,8.A.104,0.009277372563726629,3089,False
XP_006763275,8.A.192,8.A.192,0.01056284538518737,3092,False
F4IVL6,8.A.192,8.A.192,0.011789284047601954,3099,False
KAG7249990,8.A.193,8.A.104,0.00923177086947266,3101,False
XP_032430359,8.A.194,8.A.104,0.012196280249190028,3106,True
KAG2487039,8.A.194,8.A.194,0.008799690929232416,3111,True
XP_043561697,8.A.196,8.A.104,0.009310440788267682,3115,True
XP_036444573,8.A.197,8.A.197,0.007610032585852179,3118,False
Q01567,8.A.2,8.A.2,0.008626417867797788,3122,False
E1ZNI7,8.A.20,8.A.20,0.006125761803065758,3129,False
XP_005646384,8.A.20,8.A.20,0.006174460864772562,3130,False
WP_198967200,8.A.201,8.A.201,0.012347413521876368,3134,False
WP_075967942,8.A.201,8.A.201,0.011991333216408117,3139,False
XP_042355292,8.A.202,8.A.202,0.007823230532859332,3142,False
Q6PD74,8.A.203,8.A.203,0.012201255333055487,3146,False
XP_014700841,8.A.204,8.A.204,0.0061337941842547865,3149,False
Q02487,8.A.204,8.A.204,0.0066799330114071884,3151,False
Q6PI78,8.A.205,8.A.205,0.006319331641301304,3154,False
OLP90965,8.A.205,8.A.205,0.007147660706658022,3159,False
XP_045182095,8.A.206,8.A.206,0.006542037738709457,3164,False
Q8N6I4,8.A.208,8.A.208,0.010690538928628554,3165,False
RDD44832,8.A.208,8.A.104,0.00903445697407274,3167,False
Q9VKM7,8.A.209,8.A.104,0.008771101482036409,3175,False
RHY26985,8.A.210,1.E.14,0.006199993913262994,3179,False
XP_031323901,8.A.211,8.A.211,0.009064799079944053,3182,False
WP_196367168,8.A.212,8.A.212,0.008595459972403588,3186,False
MAH74360,8.A.213,8.A.213,0.006319414918239098,3191,False
MBL4747290,8.A.213,8.A.213,0.008109692499141497,3192,False
XP_035709626,8.A.214,8.A.104,0.009354125023551612,3195,False
Q9BX97,8.A.215,2.A.16,0.008383760012686127,3198,False
O95249,8.A.216,8.A.216,0.006367665826528886,3201,False
OAO14106,8.A.216,8.A.216,0.007576344272779663,3203,False
Q08289,8.A.22,8.A.22,0.012116728331311478,3208,False
Q9NYP7,8.A.221,8.A.221,0.009460262839534722,3211,False
KAH8773178,8.A.221,8.A.221,0.009881030011776017,3217,False
P42858,8.A.222,8.A.222,0.012329577688323911,3220,False
WP_117026444,8.A.223,8.A.104,0.012246231656926277,3223,False
KAF2218067,8.A.225,8.A.225,0.007025941551941988,3226,False
XP_035216260,8.A.226,8.A.226,0.006162349629062338,3230,False
NP_651733,8.A.226,8.A.226,0.008045433229174188,3234,False
XP_002671474,8.A.227,8.A.227,0.011018081540081595,3236,False
KAH9401620,8.A.227,8.A.227,0.006554875471335755,3240,False
WP_076222359,8.A.228,8.A.104,0.008902593826808023,3244,False
RAS33480,8.A.229,8.A.104,0.010060883161465743,3246,False
A0PK05,8.A.230,8.A.230,0.0061952729317386246,3247,False
P09758,8.A.237,8.A.104,0.009545481954250977,3252,False
Q9UQF2,8.A.238,8.A.238,0.009229689729324963,3255,False
H3CPN3,8.A.239,8.A.104,0.011380101909880114,3259,False
G3VXE4,8.A.240,8.A.104,0.00940399882821144,3261,False
P26040,8.A.25,8.A.25,0.008502088750505789,3262,False
Q6ZUT3,8.A.25,8.A.25,0.008423075050071888,3266,False
ANK58183,8.A.26,8.A.26,0.00612636795683505,3275,False
P56539,8.A.26,8.A.26,0.006259738229651923,3276,False
Q9NV96,8.A.27,8.A.27,0.010892281928188497,3281,False
Q3MIR4,8.A.27,8.A.27,0.008055941525268112,3282,False
Q9Z2Y3,8.A.29,8.A.29,0.012327522314835348,3286,False
P55000,8.A.31,8.A.31,0.007441577790642104,3289,True
P56817,8.A.32,8.A.32,0.008092561008579836,3291,False
Q9I8L5,8.A.33,8.A.33,0.0095630049534491,3299,False
CCE37669,8.A.35,8.A.35,0.00879586755687973,3305,True
BAH03288,8.A.37,8.A.37,0.007024528366126725,3308,False
P91193,8.A.38,8.A.104,0.010396170305961804,3312,False
XP_014034525,8.A.39,8.A.39,0.009461059166884197,3314,False
P43111,8.A.4,2.A.16,0.008668678067710739,3318,False
Q5KM96,8.A.41,8.A.41,0.008265487812762274,3320,False
Q871R6,8.A.41,8.A.41,0.00897533655515033,3324,False
A8FE88,8.A.42,8.A.42,0.006401422719966491,3328,False
R5LHN3,8.A.42,8.A.42,0.006481497621380792,3332,False
Q8IYU8,8.A.44,8.A.104,0.011855521750653266,3334,True
A8JGI1,8.A.44,8.A.44,0.006738348185701829,3338,True
Q9U3I4,8.A.45,8.A.45,0.00900600037198277,3341,False
E9BX85,8.A.45,8.A.45,0.009019019956970105,3343,False
C6Y217,8.A.46,8.A.46,0.013916974312745288,3349,False
Q5LEN2,8.A.46,8.A.46,0.015304715642946227,3350,False
Q8A0N7,8.A.46,8.A.46,0.01545881144582145,3354,False
G8ATL2,8.A.48,8.A.48,0.009331701247146062,3364,False
Q887R7,8.A.48,8.A.48,0.009378037440307853,3366,False
Q9UEF7,8.A.49,8.A.49,0.008267844150848786,3369,False
Q14722,8.A.5,8.A.5,0.008711239385904308,3372,False
P76187,8.A.5,8.A.104,0.012193767569036477,3378,False
P0AAW9,8.A.50,8.A.50,0.012201339307219682,3379,False
Q8N608,8.A.51,8.A.51,0.006927911799276084,3381,True
KRY08793,8.A.51,8.A.104,0.011856035320543934,3382,True
Q9NRR5,8.A.52,8.A.52,0.006384396614648178,3386,False
E9ASH3,8.A.52,8.A.52,0.0063012059599655635,3388,False
