Protein,True_Subfamily,Predicted_Subfamily,Confidence,Index,is_negative_control
Q45728,1.C.5.3,1.C.111.1,0.0008873203222486026,1251,False
T2MFP9,1.C.50.1,1.C.111.1,0.0008873203222486026,1255,False
Q07932,1.C.51.1,1.C.111.1,0.0008873203222486026,1256,False
P69178,1.C.54.1,1.C.111.1,0.0008873203222486026,1257,False
P0A3W8,1.C.55.1,1.C.111.1,0.0008873203222486026,1258,False
F2JTE2,1.C.56.1,1.C.111.1,0.0008873203222486026,1262,False
WP_089964624,1.C.61.1,1.C.111.1,0.0008873203222486026,1266,False
L0CMD2,1.C.62.1,1.C.111.1,0.0008873203222486026,1270,False
XP_015918646,1.C.63.1,1.C.111.1,0.0008873203222486026,1273,False
Q6BF25,1.C.64.1,1.C.111.1,0.0008873203222486026,1285,False
MBA8650993,1.C.64.1,1.C.111.1,0.0008873203222486026,1286,False
WP_141754689,1.C.64.1,1.C.111.1,0.0008873203222486026,1287,False
Q5Y4S2,1.C.65.1,1.C.111.1,0.0008873203222486026,1291,False
Q9L6W3,1.C.65.2,1.C.111.1,0.0008873203222486026,1292,False
P33432,1.C.66.1,1.C.111.1,0.0008873203222486026,1293,False
C4M9N5,1.C.67.1,1.C.111.1,0.0008873203222486026,1295,False
P83250,1.C.68.1,1.C.111.1,0.0008873203222486026,1297,False
WP_030364034,1.C.7.1,1.C.111.1,0.0008873203222486026,1299,False
KID84774,1.C.7.2,1.C.111.1,0.0008873203222486026,1301,False
WP_062552397,1.C.70.1,1.C.111.1,0.0008873203222486026,1306,False
A5N971,1.C.71.1,1.C.111.1,0.0008873203222486026,1310,False
S8E3M3,1.C.71.2,1.C.111.1,0.0008873203222486026,1314,False
P01382,1.C.74.1,1.C.111.1,0.0008873203222486026,1321,False
Q8QGR0,1.C.74.1,1.C.111.1,0.0008873203222486026,1322,False
B1Z6U1,1.C.75.1,1.C.111.1,0.0008873203222486026,1329,False
AKC96038,1.C.75.1,1.C.111.1,0.0008873203222486026,1330,False
O76070,1.C.77.1,1.C.111.1,0.0008873203222486026,1333,False
A7IZR5,1.C.78.1,1.C.111.1,0.0008873203222486026,1337,False
P46081,1.C.8.1,1.C.111.1,0.0008873203222486026,1341,False
B7LAC5,1.C.80.1,1.C.111.1,0.0008873203222486026,1345,False
NP_001011705,1.C.81.1,1.C.111.1,0.0008873203222486026,1353,False
Q9NS71,1.C.81.1,1.C.111.1,0.0008873203222486026,1354,False
Q9NQX7,1.C.81.2,1.C.111.1,0.0008873203222486026,1357,False
WP_078474522,1.C.82.1,1.C.111.1,0.0008873203222486026,1359,False
Q9ZGP5,1.C.83.1,1.C.111.1,0.0008873203222486026,1361,False
F9P995,1.C.84.1,1.C.111.1,0.0008873203222486026,1363,False
Q13519,1.C.89.1,1.C.111.1,0.0008873203222486026,1366,False
WP_013023010,1.C.9.1,1.C.111.1,0.0008873203222486026,1369,False
A5H1G9,1.C.90.1,1.C.111.1,0.0008873203222486026,1372,False
A0RKJ6,1.C.90.2,1.C.111.1,0.0008873203222486026,1374,False
A5MY21,1.C.90.3,1.C.111.1,0.0008873203222486026,1378,False
P04080,1.C.91.1,1.C.111.1,0.0008873203222486026,1379,False
Q15818,1.C.92.1,1.C.111.1,0.0008873203222486026,1382,False
A4UVR2,1.C.93.1,1.C.111.1,0.0008873203222486026,1383,False
WP_084614884,1.C.95.1,1.C.111.1,0.0008873203222486026,1394,False
WP_006059095,1.C.95.1,1.C.111.1,0.0008873203222486026,1395,False
WP_018802519,1.C.95.1,1.C.111.1,0.0008873203222486026,1396,False
NP_849177,1.C.99.1,1.C.111.1,0.0008873203222486026,1401,False
QCX35176,1.C.99.2,1.C.111.1,0.0008873203222486026,1404,False
XP_004616922,1.D.118.1,1.C.111.1,0.0008873203222486026,1407,False
XP_045930465,1.D.194.1,1.C.111.1,0.0008873203222486026,1411,False
PKK88897,1.D.24.1,1.C.111.1,0.0008873203222486026,1417,False
NIM52277,1.D.24.1,1.C.111.1,0.0008873203222486026,1418,False
KUH88733,1.D.24.2,1.C.111.1,0.0008873203222486026,1419,False
TKY80222,1.E.1.1,1.C.111.1,0.0008873203222486026,1427,False
ECY3018204,1.E.1.1,1.C.111.1,0.0008873203222486026,1428,False
Q37895,1.E.10.1,1.C.111.1,0.0008873203222486026,1432,False
B1YMD9,1.E.14.1,1.C.111.1,0.0008873203222486026,1446,False
I6T8M5,1.E.14.1,1.C.111.1,0.0008873203222486026,1447,False
P39591,1.E.14.1,1.C.111.1,0.0008873203222486026,1448,False
P94515,1.E.14.1,1.C.111.1,0.0008873203222486026,1449,False
D3S646,1.E.14.2,1.C.111.1,0.0008873203222486026,1452,False
F9LWA6,1.E.16.1,1.C.111.1,0.0008873203222486026,1456,False
Q44946,1.E.17.1,1.C.111.1,0.0008873203222486026,1461,False
B8F2U3,1.E.17.1,1.C.111.1,0.0008873203222486026,1462,False
WP_080684304,1.E.17.2,1.C.111.1,0.0008873203222486026,1464,False
M9MU75,1.E.18.1,1.C.111.1,0.0008873203222486026,1474,False
ERG63474,1.E.18.1,1.C.111.1,0.0008873203222486026,1475,False
WP_298535700,1.E.18.1,1.C.111.1,0.0008873203222486026,1476,False
PIN93264,1.E.20.1,1.C.111.1,0.0008873203222486026,1481,False
EJG08371,1.E.20.1,1.C.111.1,0.0008873203222486026,1482,False
K9A5I7,1.E.21.1,1.C.111.1,0.0008873203222486026,1486,False
B1S807,1.E.21.2,1.C.111.1,0.0008873203222486026,1488,False
U1YCE7,1.E.23.1,1.C.111.1,0.0008873203222486026,1493,False
WP_068445074,1.E.23.2,1.C.111.1,0.0008873203222486026,1495,False
A7A6X9,1.E.24.1,1.C.111.1,0.0008873203222486026,1500,False
E7MNX8,1.E.24.2,1.C.111.1,0.0008873203222486026,1501,False
G1WGA3,1.E.24.3,1.C.111.1,0.0008873203222486026,1502,False
C1D824,1.E.25.1,1.C.111.1,0.0008873203222486026,1507,False
WP_083008638,1.E.25.1,1.C.111.1,0.0008873203222486026,1508,False
RYC38893,1.E.25.2,1.C.111.1,0.0008873203222486026,1514,False
ALA46464,1.E.25.2,1.C.111.1,0.0008873203222486026,1515,False
C3GBU6,1.E.27.1,1.C.111.1,0.0008873203222486026,1522,False
CRG98304,1.E.27.1,1.C.111.1,0.0008873203222486026,1523,False
RYS64810,1.E.29.1,1.C.111.1,0.0008873203222486026,1528,False
F9DMS4,1.E.29.2,1.C.111.1,0.0008873203222486026,1534,False
QOQ37200,1.E.29.2,1.C.111.1,0.0008873203222486026,1535,False
WP_116059751,1.E.29.3,1.C.111.1,0.0008873203222486026,1538,False
D5CT34,1.E.33.1,1.C.111.1,0.0008873203222486026,1544,False
G4FVE2,1.E.33.1,1.C.111.1,0.0008873203222486026,1545,False
R4JJW4,1.E.4.1,1.C.111.1,0.0008873203222486026,1549,False
ESK64892,1.E.42.1,1.C.111.1,0.0008873203222486026,1555,False
QDX55601,1.E.42.1,1.C.111.1,0.0008873203222486026,1556,False
WP_081276159,1.E.44.1,1.C.111.1,0.0008873203222486026,1559,False
W7Wfe7,1.E.50.1,1.C.111.1,0.0008873203222486026,1562,False
D4L5L5,1.E.52.1,1.C.111.1,0.0008873203222486026,1564,False
C4FBP7,1.E.52.2,1.C.111.1,0.0008873203222486026,1565,False
B8JFG0,1.E.52.3,1.C.111.1,0.0008873203222486026,1568,False
K4WL31,1.E.53.1,1.C.111.1,0.0008873203222486026,1577,False
E7J6N6,1.E.53.1,1.C.111.1,0.0008873203222486026,1578,False
P13970,1.E.53.1,1.C.111.1,0.0008873203222486026,1579,False
E9U5S4,1.E.53.2,1.C.111.1,0.0008873203222486026,1580,False
M4K1R4,1.E.56.1,1.C.111.1,0.0008873203222486026,1590,False
B0VUM9,1.E.56.1,1.C.111.1,0.0008873203222486026,1591,False
K4PA82,1.E.56.1,1.C.111.1,0.0008873203222486026,1592,False
Q859D9,1.E.6.1,1.C.111.1,0.0008873203222486026,1595,False
KOQ79687,1.E.6.2,1.C.111.1,0.0008873203222486026,1603,False
YP_009798665,1.E.6.2,1.C.111.1,0.0008873203222486026,1604,False
C1D8E7,1.E.6.3,1.C.111.1,0.0008873203222486026,1609,False
WLJ89320,1.E.6.3,1.C.111.1,0.0008873203222486026,1610,False
WP_080520514,1.E.61.1,1.C.111.1,0.0008873203222486026,1612,False
WP_006300053,1.E.62.1,1.C.111.1,0.0008873203222486026,1619,False
WP_072024012,1.E.62.1,1.C.111.1,0.0008873203222486026,1620,False
WP_033100758,1.E.65.1,1.C.111.1,0.0008873203222486026,1626,False
WP_221178964,1.E.65.1,1.C.111.1,0.0008873203222486026,1627,False
WP_077419983,1.E.7.1,1.C.111.1,0.0008873203222486026,1631,False
WP_097540830,1.E.7.2,1.C.111.1,0.0008873203222486026,1637,False
WP_055414402,1.E.7.2,1.C.111.1,0.0008873203222486026,1638,False
MDI6753459,1.E.71.1,1.C.111.1,0.0008873203222486026,1643,False
K7NTM2,1.E.8.1,1.C.111.1,0.0008873203222486026,1648,False
AZU98589,1.E.8.1,1.C.111.1,0.0008873203222486026,1649,False
C1A5F4,1.E.9.1,1.C.111.1,0.0008873203222486026,1659,False
Q8KCM5,1.E.9.1,1.C.111.1,0.0008873203222486026,1660,False
B3QMN8,1.E.9.1,1.C.111.1,0.0008873203222486026,1661,False
AMQ26458,1.G.1.1,1.C.111.1,0.0008873203222486026,1667,False
AFV53227,1.G.1.1,1.C.111.1,0.0008873203222486026,1668,False
P03397,1.G.12.1,1.C.111.1,0.0008873203222486026,1669,False
Q1PDC7,1.G.12.2,1.C.111.1,0.0008873203222486026,1673,False
AVM87398,1.G.14.1,1.C.111.1,0.0008873203222486026,1676,False
P28977,1.G.15.1,1.C.111.1,0.0008873203222486026,1680,False
P04578,1.G.16.1,1.C.111.1,0.0008873203222486026,1683,False
YP_009724390,1.G.18.1,1.C.111.1,0.0008873203222486026,1689,False
YP_007188579,1.G.18.1,1.C.111.1,0.0008873203222486026,1690,False
O92765,1.G.2.1,1.C.111.1,0.0008873203222486026,1698,False
Q9IH63,1.G.2.1,1.C.111.1,0.0008873203222486026,1699,False
WP_150375648,1.G.2.2,1.C.111.1,0.0008873203222486026,1700,False
P09612,1.G.20.1,1.C.111.1,0.0008873203222486026,1704,False
B8PWH4,1.G.20.2,1.C.111.1,0.0008873203222486026,1707,False
O36400,1.G.21.1,1.C.111.1,0.0008873203222486026,1710,False
AFJ15605,1.G.4.1,1.C.111.1,0.0008873203222486026,1715,False
G0LWX4,1.G.4.1,1.C.111.1,0.0008873203222486026,1716,False
U5YDR4,1.G.5.1,1.C.111.1,0.0008873203222486026,1720,False
A7XED7,1.G.6.1,1.C.111.1,0.0008873203222486026,1721,False
YP_002929490,1.G.8.1,1.C.111.1,0.0008873203222486026,1726,False
NP_775596,1.G.9.1,1.C.111.1,0.0008873203222486026,1729,False
Q7ZFT7,1.G.9.2,1.C.111.1,0.0008873203222486026,1734,False
M4HM10,1.G.9.2,1.C.111.1,0.0008873203222486026,1735,False
YP_010771824,1.J.1.1,1.C.111.1,0.0008873203222486026,1740,False
Q2LM93,1.K.3.1,1.C.111.1,0.0008873203222486026,1743,False
U3IYW3,1.L.1.1,1.C.111.1,0.0008873203222486026,1746,False
WP_250671306,1.M.7.1,1.C.111.1,0.0008873203222486026,1751,False
WP_200664041,1.M.7.1,1.C.111.1,0.0008873203222486026,1752,False
A4GRC6,1.N.3.1,1.C.111.1,0.0008873203222486026,1758,False
Q4YCF6,1.N.3.1,1.C.111.1,0.0008873203222486026,1759,False
E5S3P2,1.N.4.1,1.C.111.1,0.0008873203222486026,1764,False
Q99287,1.N.5.1,1.C.111.1,0.0008873203222486026,1770,False
Q6DD88,1.N.5.1,1.C.111.1,0.0008873203222486026,1771,False
O00291,1.N.7.1,1.C.111.1,0.0008873203222486026,1772,False
A1Z713,1.R.2.1,1.C.111.1,0.0008873203222486026,1777,False
Q96RL7,1.R.2.1,1.C.111.1,0.0008873203222486026,1778,False
WP_094276346,1.S.1.1,1.C.111.1,0.0008873203222486026,1788,False
6NER_A,1.S.1.1,1.C.111.1,0.0008873203222486026,1789,False
MBT6724251,1.S.1.1,1.C.111.1,0.0008873203222486026,1790,False
Q8U2E0,1.S.11.1,1.C.111.1,0.0008873203222486026,1793,False
3IO0_A,1.S.2.1,1.C.111.1,0.0008873203222486026,1796,False
WP_063040943,1.S.2.2,1.C.111.1,0.0008873203222486026,1797,False
AAD39019,1.S.2.3,1.C.111.1,0.0008873203222486026,1798,False
GCA95139,1.S.3.1,1.C.111.1,0.0008873203222486026,1801,False
4OLP_A,1.S.4.1,1.C.111.1,0.0008873203222486026,1802,False
P41792,1.S.5.1,1.C.111.1,0.0008873203222486026,1804,False
D0LZ73,1.S.7.1,1.C.111.1,0.0008873203222486026,1808,False
V5SGX5,1.S.8.1,1.C.111.1,0.0008873203222486026,1811,False
WP_039622912,1.W.1.1,1.C.111.1,0.0008873203222486026,1819,False
WP_073187488,1.W.1.1,1.C.111.1,0.0008873203222486026,1820,False
WP_115732651,1.W.10.1,1.C.111.1,0.0008873203222486026,1825,False
PNX53637,1.W.10.2,1.C.111.1,0.0008873203222486026,1827,False
AXP07702,1.W.10.3,1.C.111.1,0.0008873203222486026,1831,False
KQC09679,1.W.3.1,1.C.111.1,0.0008873203222486026,1839,False
WP_037616440,1.W.3.1,1.C.111.1,0.0008873203222486026,1840,False
RLG54911,1.W.3.2,1.C.111.1,0.0008873203222486026,1845,False
WP_155320278,1.W.3.2,1.C.111.1,0.0008873203222486026,1846,False
WP_140461085,1.W.4.1,1.C.111.1,0.0008873203222486026,1851,False
Q76RH0,1.W.4.1,1.C.111.1,0.0008873203222486026,1852,False
MAG24778,1.W.5.1,1.C.111.1,0.0008873203222486026,1860,False
WP_077072253,1.W.5.1,1.C.111.1,0.0008873203222486026,1861,False
RLG01344,1.W.8.1,1.C.111.1,0.0008873203222486026,1869,False
TXH14527,1.W.8.1,1.C.111.1,0.0008873203222486026,1870,False
A7XXR3,1.W.9.1,1.C.111.1,0.0008873203222486026,1883,False
WP_053235977,1.W.9.1,1.C.111.1,0.0008873203222486026,1884,False
WP_025803616,1.W.9.1,1.C.111.1,0.0008873203222486026,1885,False
RXG66789,1.W.9.1,1.C.111.1,0.0008873203222486026,1886,False
HBY62778,1.W.9.2,1.C.111.1,0.0008873203222486026,1888,False
AXH46464,1.W.9.3,1.C.111.1,0.0008873203222486026,1889,False
HAM56808,1.W.9.4,1.C.111.1,0.0008873203222486026,1890,False
F5X5Y2,2.A.10.1,1.C.111.1,0.0008873203222486026,1895,False
S4H275,2.A.10.1,1.C.111.1,0.0008873203222486026,1896,False
RQM11249,2.A.100.1,1.C.111.1,0.0008873203222486026,1902,False
Q9I9R3,2.A.100.1,1.C.111.1,0.0008873203222486026,1903,False
XP_012758493,2.A.100.2,1.C.111.1,0.0008873203222486026,1905,False
C6B3K0,2.A.101.1,1.C.111.1,0.0008873203222486026,1907,False
WP_076734059,2.A.103.1,1.C.111.1,0.0008873203222486026,1917,False
WP_082139284,2.A.103.1,1.C.111.1,0.0008873203222486026,1918,False
WP_071389592,2.A.103.1,1.C.111.1,0.0008873203222486026,1919,False
G4R961,2.A.104.1,1.C.111.1,0.0008873203222486026,1921,False
H5SVY7,2.A.104.2,1.C.111.1,0.0008873203222486026,1922,False
KKP64473,2.A.104.3,1.C.111.1,0.0008873203222486026,1924,False
WP_089030044,2.A.107.1,1.C.111.1,0.0008873203222486026,1929,False
E4RIT5,2.A.107.2,1.C.111.1,0.0008873203222486026,1930,False
L8Q2C2,2.A.107.3,1.C.111.1,0.0008873203222486026,1931,False
I1HMH4,2.A.109.1,1.C.111.1,0.0008873203222486026,1937,False
P42601,2.A.109.1,1.C.111.1,0.0008873203222486026,1938,False
L5DDD7,2.A.109.2,1.C.111.1,0.0008873203222486026,1941,False
L7KNF9,2.A.109.3,1.C.111.1,0.0008873203222486026,1943,False
O05407,2.A.11.1,1.C.111.1,0.0008873203222486026,1948,False
A4QA05,2.A.11.1,1.C.111.1,0.0008873203222486026,1949,False
D7AXM6,2.A.11.2,1.C.111.1,0.0008873203222486026,1952,False
Q4QSA9,2.A.111.1,1.C.111.1,0.0008873203222486026,1955,False
Q821X2,2.A.111.2,1.C.111.1,0.0008873203222486026,1957,False
K2REU1,2.A.116.1,1.C.111.1,0.0008873203222486026,1963,False
K6W6C5,2.A.116.1,1.C.111.1,0.0008873203222486026,1964,False
Q7TUV9,2.A.116.2,1.C.111.1,0.0008873203222486026,1966,False
B8I848,2.A.116.3,1.C.111.1,0.0008873203222486026,1970,False
A3QJL3,2.A.117.1,1.C.111.1,0.0008873203222486026,1981,False
A0B354,2.A.117.1,1.C.111.1,0.0008873203222486026,1982,False
Q87QJ4,2.A.117.1,1.C.111.1,0.0008873203222486026,1983,False
MBK8180943,2.A.117.2,1.C.111.1,0.0008873203222486026,1986,False
WP_203595623,2.A.117.3,1.C.111.1,0.0008873203222486026,1987,False
Q38YQ0,2.A.118.1,1.C.111.1,0.0008873203222486026,1994,False
P39263,2.A.118.1,1.C.111.1,0.0008873203222486026,1995,False
WP_069955515,2.A.119.1,1.C.111.1,0.0008873203222486026,2000,False
Q8EJL9,2.A.119.1,1.C.111.1,0.0008873203222486026,2001,False
WP_048118532,2.A.119.2,1.C.111.1,0.0008873203222486026,2006,False
WP_092498738,2.A.119.3,1.C.111.1,0.0008873203222486026,2013,False
OIO63212,2.A.119.3,1.C.111.1,0.0008873203222486026,2014,False
J6H8T7,2.A.120.1,1.C.111.1,0.0008873203222486026,2026,False
A8MA30,2.A.120.1,1.C.111.1,0.0008873203222486026,2027,False
ARG45194,2.A.120.1,1.C.111.1,0.0008873203222486026,2028,False
P42102,2.A.122.1,1.C.111.1,0.0008873203222486026,2035,False
WP_159220376,2.A.122.1,1.C.111.1,0.0008873203222486026,2036,False
B8CB30,2.A.122.2,1.C.111.1,0.0008873203222486026,2041,False
B5YN56,2.A.122.2,1.C.111.1,0.0008873203222486026,2042,False
KKP01475,2.A.122.3,1.C.111.1,0.0008873203222486026,2043,False
C3MTK1,2.A.124.1,1.C.111.1,0.0008873203222486026,2050,False
X2JQJ2,2.A.124.1,1.C.111.1,0.0008873203222486026,2051,False
D2VY17,2.A.125.1,1.C.111.1,0.0008873203222486026,2056,False
OQJ72346,2.A.129.1,1.C.111.1,0.0008873203222486026,2065,False
WP_074970406,2.A.129.1,1.C.111.1,0.0008873203222486026,2066,False
WP_027108241,2.A.129.1,1.C.111.1,0.0008873203222486026,2067,False
WP_086951747,2.A.129.2,1.C.111.1,0.0008873203222486026,2071,False
Q0PC49,2.A.13.1,1.C.111.1,0.0008873203222486026,2076,False
Q0PAK3,2.A.13.1,1.C.111.1,0.0008873203222486026,2077,False
K0P0B6,2.A.13.2,1.C.111.1,0.0008873203222486026,2078,False
RKY32654,2.A.131.1,1.C.111.1,0.0008873203222486026,2084,False
RZN41577,2.A.131.1,1.C.111.1,0.0008873203222486026,2085,False
P42401,2.A.133.1,1.C.111.1,0.0008873203222486026,2096,False
B4AEM5,2.A.133.1,1.C.111.1,0.0008873203222486026,2097,False
K2JND9,2.A.133.1,1.C.111.1,0.0008873203222486026,2098,False
WP_022597737,2.A.133.2,1.C.111.1,0.0008873203222486026,2102,False
Q8TUV1,2.A.14.1,1.C.111.1,0.0008873203222486026,2106,False
AOY58527,2.A.14.2,1.C.111.1,0.0008873203222486026,2108,False
Q6IUV3,2.A.15.1,1.C.111.1,0.0008873203222486026,2120,False
AIU86122,2.A.15.1,1.C.111.1,0.0008873203222486026,2121,False
AJH13638,2.A.15.1,1.C.111.1,0.0008873203222486026,2122,False
B7L6S9,2.A.15.2,1.C.111.1,0.0008873203222486026,2125,False
P44741,2.A.16.1,1.C.111.1,0.0008873203222486026,2127,False
I7ZSL4,2.A.16.2,1.C.111.1,0.0008873203222486026,2130,False
T2I8Z9,2.A.16.3,1.C.111.1,0.0008873203222486026,2133,False
Q4J820,2.A.16.4,1.C.111.1,0.0008873203222486026,2138,False
Q9KY69,2.A.16.4,1.C.111.1,0.0008873203222486026,2139,False
Q9FLV9,2.A.16.5,1.C.111.1,0.0008873203222486026,2141,False
WP_057757662,2.A.16.6,1.C.111.1,0.0008873203222486026,2144,False
P0A2F9,2.A.24.1,1.C.111.1,0.0008873203222486026,2146,False
Q8VS41,2.A.24.2,1.C.111.1,0.0008873203222486026,2151,False
Q48769,2.A.24.3,1.C.111.1,0.0008873203222486026,2153,False
W0WFC6,2.A.25.1,1.C.111.1,0.0008873203222486026,2162,False
P30143,2.A.25.1,1.C.111.1,0.0008873203222486026,2163,False
F2HK99,2.A.26.1,1.C.111.1,0.0008873203222486026,2172,False
P0AD99,2.A.26.1,1.C.111.1,0.0008873203222486026,2173,False
K0J2V5,2.A.27.1,1.C.111.1,0.0008873203222486026,2178,False
M1QJN9,2.A.27.2,1.C.111.1,0.0008873203222486026,2180,False
Q9S1X8,2.A.33.1,1.C.111.1,0.0008873203222486026,2186,False
XP_003075324,2.A.33.1,1.C.111.1,0.0008873203222486026,2187,False
Q9I2S5,2.A.34.1,1.C.111.1,0.0008873203222486026,2190,False
Q8A897,2.A.35.1,1.C.111.1,0.0008873203222486026,2198,False
T1YBZ7,2.A.35.1,1.C.111.1,0.0008873203222486026,2199,False
Q838P8,2.A.35.2,1.C.111.1,0.0008873203222486026,2203,False
P42312,2.A.41.1,1.C.111.1,0.0008873203222486026,2206,False
Q9KPL5,2.A.41.2,1.C.111.1,0.0008873203222486026,2217,False
A1Z7N3,2.A.41.2,1.C.111.1,0.0008873203222486026,2218,False
O00337,2.A.41.2,1.C.111.1,0.0008873203222486026,2219,False
F0LJG4,2.A.42.1,1.C.111.1,0.0008873203222486026,2226,False
AKM78056,2.A.42.1,1.C.111.1,0.0008873203222486026,2227,False
P63340,2.A.42.2,1.C.111.1,0.0008873203222486026,2232,False
WP_078436298,2.A.45.1,1.C.111.1,0.0008873203222486026,2234,False
XP_015614851,2.A.45.2,1.C.111.1,0.0008873203222486026,2241,False
UYL04267,2.A.45.2,1.C.111.1,0.0008873203222486026,2242,False
A1SPN6,2.A.45.3,1.C.111.1,0.0008873203222486026,2244,False
P76103,2.A.46.1,1.C.111.1,0.0008873203222486026,2253,False
Q88I34,2.A.46.1,1.C.111.1,0.0008873203222486026,2254,False
7TAK_A,2.A.46.1,1.C.111.1,0.0008873203222486026,2255,False
A8BIM9,2.A.48.1,1.C.111.1,0.0008873203222486026,2261,False
O45166,2.A.48.1,1.C.111.1,0.0008873203222486026,2262,False
Q7S3L8,2.A.52.1,1.C.111.1,0.0008873203222486026,2270,False
R1EDF9,2.A.52.1,1.C.111.1,0.0008873203222486026,2271,False
C7PI41,2.A.52.2,1.C.111.1,0.0008873203222486026,2276,False
Q7NN80,2.A.52.2,1.C.111.1,0.0008873203222486026,2277,False
SFO07861,2.A.58.1,1.C.111.1,0.0008873203222486026,2285,False
R4VUJ8,2.A.58.1,1.C.111.1,0.0008873203222486026,2286,False
Q0W3W9,2.A.58.2,1.C.111.1,0.0008873203222486026,2292,False
RLG13389,2.A.58.2,1.C.111.1,0.0008873203222486026,2293,False
A5KHL1,2.A.61.1,1.C.111.1,0.0008873203222486026,2297,False
C0QDE6,2.A.61.2,1.C.111.1,0.0008873203222486026,2301,False
A5F120,2.A.62.1,1.C.111.1,0.0008873203222486026,2307,False
WP_020086767,2.A.62.1,1.C.111.1,0.0008873203222486026,2308,False
Q183S2,2.A.68.1,1.C.111.1,0.0008873203222486026,2313,False
A8WCI8,2.A.71.1,1.C.111.1,0.0008873203222486026,2318,False
V5B8W0,2.A.71.1,1.C.111.1,0.0008873203222486026,2319,False
Q9XIQ7,2.A.71.2,1.C.111.1,0.0008873203222486026,2325,False
Q8IBB7,2.A.71.2,1.C.111.1,0.0008873203222486026,2326,False
Q9CHU5,2.A.72.1,1.C.111.1,0.0008873203222486026,2329,False
Q0G848,2.A.72.2,1.C.111.1,0.0008873203222486026,2331,False
Q9FE38,2.A.72.3,1.C.111.1,0.0008873203222486026,2341,False
Q19A13,2.A.72.3,1.C.111.1,0.0008873203222486026,2342,False
O49423,2.A.72.3,1.C.111.1,0.0008873203222486026,2343,False
F8D4C5,2.A.73.1,1.C.111.1,0.0008873203222486026,2346,False
M7BP63,2.A.74.1,1.C.111.1,0.0008873203222486026,2352,False
XP_015987553,2.A.74.1,1.C.111.1,0.0008873203222486026,2353,False
C3XYE5,2.A.74.2,1.C.111.1,0.0008873203222486026,2361,False
E2B9N7,2.A.74.2,1.C.111.1,0.0008873203222486026,2362,False
B5U2Z3,2.A.75.1,1.C.111.1,0.0008873203222486026,2366,False
D5FKJ1,2.A.76.1,1.C.111.1,0.0008873203222486026,2377,False
AKM77924,2.A.76.1,1.C.111.1,0.0008873203222486026,2378,False
KKK40645,2.A.76.1,1.C.111.1,0.0008873203222486026,2379,False
V9RYY0,2.A.76.2,1.C.111.1,0.0008873203222486026,2382,False
A3U6A7,2.A.76.3,1.C.111.1,0.0008873203222486026,2383,False
Q3IPU1,2.A.77.1,1.C.111.1,0.0008873203222486026,2388,False
Q8RFA1,2.A.8.1,1.C.111.1,0.0008873203222486026,2401,False
Q81E21,2.A.8.1,1.C.111.1,0.0008873203222486026,2402,False
H7C6B2,2.A.8.1,1.C.111.1,0.0008873203222486026,2403,False
B7L824,2.A.81.1,1.C.111.1,0.0008873203222486026,2408,False
Q845W9,2.A.81.1,1.C.111.1,0.0008873203222486026,2409,False
A6LP55,2.A.81.2,1.C.111.1,0.0008873203222486026,2411,False
P73953,2.A.83.1,1.C.111.1,0.0008873203222486026,2412,False
A9DHE6,2.A.83.2,1.C.111.1,0.0008873203222486026,2413,False
Q8Y5W0,2.A.87.1,1.C.111.1,0.0008873203222486026,2417,False
F9LXW4,2.A.87.2,1.C.111.1,0.0008873203222486026,2419,False
A9NEB8,2.A.87.3,1.C.111.1,0.0008873203222486026,2422,False
Q14P12,2.A.87.4,1.C.111.1,0.0008873203222486026,2425,False
AFN04413,2.A.87.5,1.C.111.1,0.0008873203222486026,2428,False
Q54IJ2,2.A.92.1,1.C.111.1,0.0008873203222486026,2437,False
Q94AN2,2.A.92.1,1.C.111.1,0.0008873203222486026,2438,False
Q9UBH6,2.A.94.1,1.C.111.1,0.0008873203222486026,2444,False
P16151,2.A.94.1,1.C.111.1,0.0008873203222486026,2445,False
P25743,2.A.95.1,1.C.111.1,0.0008873203222486026,2452,False
B8HLY6,2.A.95.1,1.C.111.1,0.0008873203222486026,2453,False
KAG2233815,2.A.96.1,1.C.111.1,0.0008873203222486026,2465,False
WP_084729956,2.A.96.1,1.C.111.1,0.0008873203222486026,2466,False
NLT21186,2.A.96.1,1.C.111.1,0.0008873203222486026,2467,False
KXS96282,2.A.96.2,1.C.111.1,0.0008873203222486026,2470,False
Q6P1Q0,2.A.97.1,1.C.111.1,0.0008873203222486026,2477,False
Q8I1R5,2.A.97.1,1.C.111.1,0.0008873203222486026,2478,False
WP_162301253,2.A.99.1,1.C.111.1,0.0008873203222486026,2485,False
WP_149777770,2.A.99.1,1.C.111.1,0.0008873203222486026,2486,False
Q9UP52,2.B.93.1,1.C.111.1,0.0008873203222486026,2488,False
A0BM91,2.D.1.1,1.C.111.1,0.0008873203222486026,2496,False
Q9VC05,2.D.1.1,1.C.111.1,0.0008873203222486026,2497,False
C0SP86,3.A.12.1,1.C.111.1,0.0008873203222486026,2502,False
P22409,3.A.12.2,1.C.111.1,0.0008873203222486026,2503,False
Q3LAJ2,3.A.12.3,1.C.111.1,0.0008873203222486026,2505,False
YP_008130281,3.A.13.1,1.C.111.1,0.0008873203222486026,2508,False
Q9Y276,3.A.28.1,1.C.111.1,0.0008873203222486026,2513,False
KOO28456,3.E.3.1,1.C.111.1,0.0008873203222486026,2522,False
